concept_id,code,source,datatype,source_code
1169,3753,PIH,Coded,3753PIH
1169,3753,"PIH Malawi",Coded,"3753PIH Malawi"
12,375,AMPATH,Coded,375AMPATH
5092,3771,"IMO ProcedureIT",Numeric,"3771IMO ProcedureIT"
159961,37926009,"SNOMED NP",Coded,"37926009SNOMED NP"
21,38082009,"SNOMED NP",Numeric,"38082009SNOMED NP"
5356,385354005,"SNOMED CT",Coded,"385354005SNOMED CT"
160553,385354005,"SNOMED NP",Coded,"385354005SNOMED NP"
159786,385676005,"SNOMED NP",Coded,"385676005SNOMED NP"
5088,386725007,"SNOMED NP",Numeric,"386725007SNOMED NP"
654,390961000,"SNOMED CT",Numeric,"390961000SNOMED CT"
159395,39154008,"SNOMED NP",Text,"39154008SNOMED NP"
162309,394906002,"SNOMED NP",Coded,"394906002SNOMED NP"
160582,397695000,"SNOMED NP",Coded,"397695000SNOMED NP"
162747,398192003,"SNOMED CT",Coded,"398192003SNOMED CT"
162724,398321007,"SNOMED NP",Text,"398321007SNOMED NP"
12,399208008,"SNOMED CT",Coded,"399208008SNOMED CT"
844,399256002,"SNOMED CT",Coded,"399256002SNOMED CT"
1030,399256002,"SNOMED NP",Coded,"399256002SNOMED NP"
159376,399651003,"SNOMED NP",Date,"399651003SNOMED NP"
1543,399753006,"SNOMED CT",Date,"399753006SNOMED CT"
141814,404189009,"SNOMED CT",Coded,"404189009SNOMED CT"
164075,405077003,"SNOMED NP",Coded,"405077003SNOMED NP"
162760,405162009,"SNOMED NP",Coded,"405162009SNOMED NP"
5096,406543005,"SNOMED NP",Date,"406543005SNOMED NP"
1691,409516001,"SNOMED CT",Boolean,"409516001SNOMED CT"
1154,409586006,"SNOMED NP",Boolean,"409586006SNOMED NP"
160648,410522006,"SNOMED NP",N/A,"410522006SNOMED NP"
159392,410605003,"SNOMED CT",N/A,"410605003SNOMED CT"
160430,410665000,"SNOMED NP",Text,"410665000SNOMED NP"
160288,410666004,"SNOMED NP",Coded,"410666004SNOMED NP"
160738,410684002,"SNOMED NP",Date,"410684002SNOMED NP"
1409,412726003,"SNOMED CT",Numeric,"412726003SNOMED CT"
160658,412732008,"SNOMED CT",Coded,"412732008SNOMED CT"
5632,413712001,"SNOMED CT",Coded,"413712001SNOMED CT"
1113,413946009,"SNOMED NP",Date,"413946009SNOMED NP"
159615,415300000,"SNOMED CT",Coded,"415300000SNOMED CT"
1189,415300000,"SNOMED NP",Coded,"415300000SNOMED NP"
1659,415760001,"SNOMED CT",Coded,"415760001SNOMED CT"
1246,416151008,"SNOMED NP",Boolean,"416151008SNOMED NP"
1085,416234007,"SNOMED CT",N/A,"416234007SNOMED CT"
161652,418633004,"SNOMED NP",Coded,"418633004SNOMED NP"
1727,418799008,"SNOMED NP",N/A,"418799008SNOMED NP"
162077,422181004,"SNOMED NP",Coded,"422181004SNOMED NP"
160617,423493009,"SNOMED CT",Numeric,"423493009SNOMED CT"
160653,423925001,"SNOMED NP",Coded,"423925001SNOMED NP"
164500,427099000,"SNOMED CT",Coded,"427099000SNOMED CT"
1088,427314002,"SNOMED NP",Coded,"427314002SNOMED NP"
160108,429599001,"SNOMED NP",Coded,"429599001SNOMED NP"
5092,431314004,"SNOMED CT",Numeric,"431314004SNOMED CT"
159948,432213005,"SNOMED CT",Date,"432213005SNOMED CT"
160554,432213005,"SNOMED NP",Date,"432213005SNOMED NP"
512,43543,"IMO ProblemIT",Coded,"43543IMO ProblemIT"
159936,43741000,"SNOMED NP",Coded,"43741000SNOMED NP"
160429,438949009,"SNOMED CT",Boolean,"438949009SNOMED CT"
1284,439401001,"SNOMED NP",Coded,"439401001SNOMED NP"
160753,439771001,"SNOMED CT",Date,"439771001SNOMED CT"
159787,439771001,"SNOMED NP",Date,"439771001SNOMED NP"
1272,439980006,"SNOMED CT",Coded,"439980006SNOMED CT"
160080,440425000,"SNOMED CT",Numeric,"440425000SNOMED CT"
21,441689006,"SNOMED CT",Numeric,"441689006SNOMED CT"
160638,444018008,"SNOMED NP",Text,"444018008SNOMED NP"
300,44608003,"SNOMED CT",Coded,"44608003SNOMED CT"
1030,44871-2,LOINC,Coded,44871-2LOINC
5272,44,AMPATH,Coded,44AMPATH
162225,45232-6,LOINC,Coded,45232-6LOINC
5356,45233-4,LOINC,Coded,45233-4LOINC
160540,45252-4,LOINC,Coded,45252-4LOINC
121689,46869,"IMO ProblemIT",N/A,"46869IMO ProblemIT"
160632,48767-8,LOINC,Text,48767-8LOINC
5090,50373000,"SNOMED CT",Numeric,"50373000SNOMED CT"
5303,5054,AMPATH,Coded,5054AMPATH
5085,5085,AMPATH,Numeric,5085AMPATH
5085,5085,CIEL,Numeric,5085CIEL
5085,5085,PIH,Numeric,5085PIH
5085,5085,"PIH Malawi",Numeric,"5085PIH Malawi"
5086,5086,AMPATH,Numeric,5086AMPATH
5086,5086,CIEL,Numeric,5086CIEL
5086,5086,PIH,Numeric,5086PIH
5086,5086,"PIH Malawi",Numeric,"5086PIH Malawi"
5087,5087,AMPATH,Numeric,5087AMPATH
5087,5087,CIEL,Numeric,5087CIEL
5087,5087,PIH,Numeric,5087PIH
5088,5088,AMPATH,Numeric,5088AMPATH
5088,5088,CIEL,Numeric,5088CIEL
5088,5088,PIH,Numeric,5088PIH
5089,5089,AMPATH,Numeric,5089AMPATH
5089,5089,CIEL,Numeric,5089CIEL
5089,5089,PIH,Numeric,5089PIH
5089,5089,"PIH Malawi",Numeric,"5089PIH Malawi"
5090,5090,AMPATH,Numeric,5090AMPATH
5090,5090,CIEL,Numeric,5090CIEL
5090,5090,PIH,Numeric,5090PIH
5090,5090,"PIH Malawi",Numeric,"5090PIH Malawi"
5092,5092,AMPATH,Numeric,5092AMPATH
5092,5092,CIEL,Numeric,5092CIEL
5096,50961000105000,"SNOMED MVP",Date,"50961000105000SNOMED MVP"
5096,5096,AMPATH,Date,5096AMPATH
5096,5096,CIEL,Date,5096CIEL
5096,5096,"PIH Malawi",Date,"5096PIH Malawi"
512,512,AMPATH,Coded,512AMPATH
512,512,CIEL,Coded,512CIEL
512,512,PIH,Coded,512PIH
32,51587-4,LOINC,Coded,51587-4LOINC
512,5180,AMPATH,Coded,5180AMPATH
118983,52135,"IMO ProblemIT",Coded,"52135IMO ProblemIT"
5219,5219,AMPATH,Coded,5219AMPATH
5219,5219,CIEL,Coded,5219CIEL
12,5229,AMPATH,Coded,5229AMPATH
5242,5242,AMPATH,Numeric,5242AMPATH
5242,5242,CIEL,Numeric,5242CIEL
5242,5242,PIH,Numeric,5242PIH
5272,5272,AMPATH,Coded,5272AMPATH
5272,5272,CIEL,Coded,5272CIEL
5272,5272,PIH,Coded,5272PIH
5303,53031000105000,"SNOMED MVP",Coded,"53031000105000SNOMED MVP"
5303,5303,AMPATH,Coded,5303AMPATH
5303,5303,CIEL,Coded,5303CIEL
5356,5356,AMPATH,Coded,5356AMPATH
5356,5356,CIEL,Coded,5356CIEL
304,53,AMPATH,Coded,53AMPATH
5497,5497,AMPATH,Numeric,5497AMPATH
5497,5497,CIEL,Numeric,5497CIEL
5497,5497,PIH,Numeric,5497PIH
730,5498,AMPATH,Numeric,5498AMPATH
5596,5596,AMPATH,Date,5596AMPATH
5596,5596,CIEL,Date,5596CIEL
5599,5599,AMPATH,Datetime,5599AMPATH
5599,5599,CIEL,Datetime,5599CIEL
5619,5619,AMPATH,Coded,5619AMPATH
5619,5619,CIEL,Coded,5619CIEL
5622,56221000105001,"SNOMED MVP",N/A,"56221000105001SNOMED MVP"
5622,5622,AMPATH,N/A,5622AMPATH
5622,5622,CIEL,N/A,5622CIEL
5622,5622,PIH,N/A,5622PIH
5624,5624,AMPATH,Numeric,5624AMPATH
5624,5624,CIEL,Numeric,5624CIEL
5629,56291000105004,"SNOMED MVP",Boolean,"56291000105004SNOMED MVP"
5629,5629,AMPATH,Boolean,5629AMPATH
5629,5629,CIEL,Boolean,5629CIEL
5630,56301000105003,"SNOMED MVP",Coded,"56301000105003SNOMED MVP"
5630,5630,AMPATH,Coded,5630AMPATH
5630,5630,CIEL,Coded,5630CIEL
5630,5630,"PIH Malawi",Coded,"5630PIH Malawi"
5632,5632,AMPATH,Coded,5632AMPATH
5632,5632,CIEL,Coded,5632CIEL
654,56935002,"SNOMED NP",Numeric,"56935002SNOMED NP"
56,56,AMPATH,Text,56AMPATH
56,56,CIEL,Text,56CIEL
160593,57177007,"SNOMED CT",N/A,"57177007SNOMED CT"
302,5771,"IMO ProcedureIT",Coded,"5771IMO ProcedureIT"
159599,5869,AMPATH,Date,5869AMPATH
162737,5880005,"SNOMED NP",Coded,"5880005SNOMED NP"
5916,5916,AMPATH,Numeric,5916AMPATH
5916,5916,CIEL,Numeric,5916CIEL
5916,5916,"PIH Malawi",Numeric,"5916PIH Malawi"
512,5950,AMPATH,Coded,5950AMPATH
152460,598929,"IMO ProblemIT",Coded,"598929IMO ProblemIT"
6032,6032,AMPATH,Coded,6032AMPATH
6032,6032,CIEL,Coded,6032CIEL
6042,60421000105005,"SNOMED MVP",Coded,"60421000105005SNOMED MVP"
6042,6042,AMPATH,Coded,6042AMPATH
6042,6042,CIEL,Coded,6042CIEL
121689,609328004,"SNOMED CT",N/A,"609328004SNOMED CT"
160647,609328004,"SNOMED NP",N/A,"609328004SNOMED NP"
159392,6137,AMPATH,N/A,6137AMPATH
1174,6139,PIH,Boolean,6139PIH
159811,6152,AMPATH,Coded,6152AMPATH
160430,6189,"PIH Malawi",Text,"6189PIH Malawi"
160575,6195,PIH,Coded,6195PIH
121760,62014003,"SNOMED CT",N/A,"62014003SNOMED CT"
160644,62014003,"SNOMED NP",Text,"62014003SNOMED NP"
159786,6206,AMPATH,Coded,6206AMPATH
159787,6207,AMPATH,Date,6207AMPATH
159616,6225,AMPATH,Numeric,6225AMPATH
1587,6228,AMPATH,Coded,6228AMPATH
160525,6256,"PIH Malawi",N/A,"6256PIH Malawi"
112603,6259,AMPATH,Coded,6259AMPATH
159777,6287,AMPATH,Coded,6287AMPATH
159707,6297,AMPATH,Coded,6297AMPATH
1123,6336,AMPATH,Coded,6336AMPATH
5622,6408,"PIH Malawi",N/A,"6408PIH Malawi"
5916,6433,AMPATH,Numeric,6433AMPATH
1572,6441,AMPATH,Coded,6441AMPATH
1560,6441,PIH,Coded,6441PIH
12,645,AMPATH,Coded,645AMPATH
21,648,AMPATH,Numeric,648AMPATH
160433,6538,"PIH Malawi",Coded,"6538PIH Malawi"
654,654,AMPATH,Numeric,654AMPATH
654,654,CIEL,Numeric,654CIEL
112603,66214007,"SNOMED CT",Coded,"66214007SNOMED CT"
307,67122001,"SNOMED NP",Coded,"67122001SNOMED NP"
6032,6805,PIH,Coded,6805PIH
654,687110,"IMO ProcedureIT",Numeric,"687110IMO ProcedureIT"
159734,69376001,"SNOMED CT",Coded,"69376001SNOMED CT"
160119,7010,"PIH Malawi",Coded,"7010PIH Malawi"
12,708400,"IMO ProcedureIT",Coded,"708400IMO ProcedureIT"
21,718-7,LOINC,Numeric,718-7LOINC
1409,72147-2,LOINC,Numeric,72147-2LOINC
141814,72325,"IMO ProblemIT",Coded,"72325IMO ProblemIT"
857,72341003,"SNOMED CT",Numeric,"72341003SNOMED CT"
730,730,AMPATH,Numeric,730AMPATH
730,730,CIEL,Numeric,730CIEL
161440,73392001,"SNOMED CT",Coded,"73392001SNOMED CT"
1319,74765001,"SNOMED CT",Numeric,"74765001SNOMED CT"
5622,74964007,"SNOMED NP",N/A,"74964007SNOMED NP"
5356,7562,"PIH Malawi",Coded,"7562PIH Malawi"
5272,77386006,"SNOMED NP",Coded,"77386006SNOMED NP"
299,7786006,"SNOMED CT",Coded,"7786006SNOMED CT"
5087,78564009,"SNOMED CT",Numeric,"78564009SNOMED CT"
790,790,AMPATH,Numeric,790AMPATH
790,790,CIEL,Numeric,790CIEL
1823,7942,"PIH Malawi",Numeric,"7942PIH Malawi"
21,7982,"PIH Malawi",Numeric,"7982PIH Malawi"
159616,7997,"PIH Malawi",Numeric,"7997PIH Malawi"
118983,821,AMPATH,Coded,821AMPATH
158728,824034,"IMO ProblemIT",N/A,"824034IMO ProblemIT"
5090,8302-2,LOINC,Numeric,8302-2LOINC
5088,8310-5,LOINC,Numeric,8310-5LOINC
5916,8339-4,LOINC,Numeric,8339-4LOINC
844,844,AMPATH,Coded,844AMPATH
844,844,CIEL,Coded,844CIEL
5086,8462-4,LOINC,Numeric,8462-4LOINC
32,847,AMPATH,Coded,847AMPATH
5085,8480-6,LOINC,Numeric,8480-6LOINC
856,856,AMPATH,Numeric,856AMPATH
856,856,CIEL,Numeric,856CIEL
857,857,AMPATH,Numeric,857AMPATH
857,857,CIEL,Numeric,857CIEL
307,858,AMPATH,Coded,858AMPATH
5242,86290005,"SNOMED CT",Numeric,"86290005SNOMED CT"
160554,86406008,"SNOMED NP",Date,"86406008SNOMED NP"
5219,8661-1,LOINC,Coded,8661-1LOINC
1427,8665-2,LOINC,Date,8665-2LOINC
160596,8678-5,LOINC,Coded,8678-5LOINC
300,869,"IMO ProcedureIT",Coded,"869IMO ProcedureIT"
163300,87276001,"SNOMED NP",Coded,"87276001SNOMED NP"
300,882-1,LOINC,Coded,882-1LOINC
307,883,AMPATH,Coded,883AMPATH
5087,8867-4,LOINC,Numeric,8867-4LOINC
160643,90260006,"SNOMED CT",Coded,"90260006SNOMED CT"
5497,923416,"IMO ProcedureIT",Numeric,"923416IMO ProcedureIT"
161438,923446,"IMO ProcedureIT",Numeric,"923446IMO ProcedureIT"
1619,923450,"IMO ProcedureIT",Coded,"923450IMO ProcedureIT"
857,923501,"IMO ProcedureIT",Numeric,"923501IMO ProcedureIT"
5242,9279-1,LOINC,Numeric,9279-1LOINC
856,929811,"IMO ProcedureIT",Numeric,"929811IMO ProcedureIT"
21,930136,"IMO ProcedureIT",Numeric,"930136IMO ProcedureIT"
32,936476,"IMO ProcedureIT",Coded,"936476IMO ProcedureIT"
966,9661000105007,"SNOMED MVP",Coded,"9661000105007SNOMED MVP"
966,966,AMPATH,Coded,966AMPATH
966,966,CIEL,Coded,966CIEL
1427,968,PIH,Date,968PIH
1427,968,"PIH Malawi",Date,"968PIH Malawi"
162202,9718006,"SNOMED NP",Coded,"9718006SNOMED NP"
984,984,CIEL,Coded,984CIEL
160040,"ANATOMICAL SITE OF TUBERCULOSIS",org.openmrs.module.mdrtb,Coded,"ANATOMICAL SITE OF TUBERCULOSISorg.openmrs.module.mdrtb"
1085,"ANTIRETROVIRAL DRUGS",org.openmrs.module.mdrtb,N/A,"ANTIRETROVIRAL DRUGSorg.openmrs.module.mdrtb"
5497,"CD4 COUNT",org.openmrs.module.mdrtb,Numeric,"CD4 COUNTorg.openmrs.module.mdrtb"
159395,"CLINICIAN NOTES",org.openmrs.module.mdrtb,Text,"CLINICIAN NOTESorg.openmrs.module.mdrtb"
1284,"Coded Diagnosis",org.openmrs.module.emrapi,Coded,"Coded Diagnosisorg.openmrs.module.emrapi"
159392,Confirmed,org.openmrs.module.emrapi,N/A,Confirmedorg.openmrs.module.emrapi
159947,"Diagnosis Concept Set",org.openmrs.module.emrapi,N/A,"Diagnosis Concept Setorg.openmrs.module.emrapi"
112603,F19.1,ICD-10-WHO,Coded,F19.1ICD-10-WHO
118983,G60.9,ICD-10-WHO,Coded,G60.9ICD-10-WHO
159098,K71.9,ICD-10-WHO,Coded,K71.9ICD-10-WHO
6032,K76.9,ICD-10-WHO,Coded,K76.9ICD-10-WHO
5622,OTHER,org.openmrs.module.mdrtb,N/A,OTHERorg.openmrs.module.mdrtb
5087,PULSE,org.openmrs.module.mdrtb,Numeric,PULSEorg.openmrs.module.mdrtb
512,R21,ICD-10-WHO,Coded,R21ICD-10-WHO
1252,"REASON ANTIRETROVIRALS CHANGED OR STOPPED",org.openmrs.module.mdrtb,Coded,"REASON ANTIRETROVIRALS CHANGED OR STOPPEDorg.openmrs.module.mdrtb"
5242,"RESPIRATORY RATE",org.openmrs.module.mdrtb,Numeric,"RESPIRATORY RATEorg.openmrs.module.mdrtb"
159427,"RESULT OF HIV TEST",org.openmrs.module.mdrtb,Coded,"RESULT OF HIV TESTorg.openmrs.module.mdrtb"
5096,"RETURN VISIT DATE",org.openmrs.module.mdrtb,Date,"RETURN VISIT DATEorg.openmrs.module.mdrtb"
159951,"SPUTUM COLLECTION DATE",org.openmrs.module.mdrtb,Datetime,"SPUTUM COLLECTION DATEorg.openmrs.module.mdrtb"
159958,"SUSCEPTIBLE TO TUBERCULOSIS DRUG",org.openmrs.module.mdrtb,Coded,"SUSCEPTIBLE TO TUBERCULOSIS DRUGorg.openmrs.module.mdrtb"
5085,"SYSTOLIC BLOOD PRESSURE",org.openmrs.module.mdrtb,Numeric,"SYSTOLIC BLOOD PRESSUREorg.openmrs.module.mdrtb"
141814,T74.1,ICD-10-WHO,Coded,T74.1ICD-10-WHO
121689,T78.4,ICD-10-WHO,N/A,T78.4ICD-10-WHO
121764,T88.7,ICD-10-WHO,Boolean,T88.7ICD-10-WHO
5088,TEMPERATURE,org.openmrs.module.mdrtb,Numeric,TEMPERATUREorg.openmrs.module.mdrtb
159981,"TUBERCULOSIS CULTURE CONSTRUCT",org.openmrs.module.mdrtb,N/A,"TUBERCULOSIS CULTURE CONSTRUCTorg.openmrs.module.mdrtb"
159982,"TUBERCULOSIS CULTURE RESULT",org.openmrs.module.mdrtb,Coded,"TUBERCULOSIS CULTURE RESULTorg.openmrs.module.mdrtb"
159960,"TUBERCULOSIS SMEAR MICROSCOPY CONSTRUCT",org.openmrs.module.mdrtb,N/A,"TUBERCULOSIS SMEAR MICROSCOPY CONSTRUCTorg.openmrs.module.mdrtb"
159961,"TUBERCULOSIS SMEAR MICROSCOPY METHOD",org.openmrs.module.mdrtb,Coded,"TUBERCULOSIS SMEAR MICROSCOPY METHODorg.openmrs.module.mdrtb"
307,"TUBERCULOSIS SMEAR RESULT",org.openmrs.module.mdrtb,Coded,"TUBERCULOSIS SMEAR RESULTorg.openmrs.module.mdrtb"
159964,"TUBERCULOSIS TEST RESULT DATE",org.openmrs.module.mdrtb,Datetime,"TUBERCULOSIS TEST RESULT DATEorg.openmrs.module.mdrtb"
5089,WEIGHT,org.openmrs.module.mdrtb,Numeric,WEIGHTorg.openmrs.module.mdrtb
121760,Y57.9,ICD-10-WHO,N/A,Y57.9ICD-10-WHO
158728,Z13.9,ICD-10-WHO,N/A,Z13.9ICD-10-WHO
1169,Z21,ICD-10-WHO,Coded,Z21ICD-10-WHO
152460,Z83.1,ICD-10-WHO,Coded,Z83.1ICD-10-WHO
114399,10000386,3BT,N/A,100003863BT
110125,10000911,3BT,N/A,100009113BT
150575,10000950,3BT,N/A,100009503BT
150613,10000965,3BT,N/A,100009653BT
150796,10001377,3BT,N/A,100013773BT
149078,10004890,3BT,N/A,100048903BT
156668,10004937,3BT,N/A,100049373BT
128316,10006903,3BT,N/A,100069033BT
148649,10007356,3BT,N/A,100073563BT
148900,10007685,3BT,N/A,100076853BT
156812,10008666,3BT,N/A,100086663BT
995,10009582,3BT,N/A,100095823BT
113809,10009923,3BT,N/A,100099233BT
131036,10010603,3BT,N/A,100106033BT
135966,10010616,3BT,N/A,100106163BT
136324,10012294,3BT,N/A,100122943BT
147267,10012675,3BT,N/A,100126753BT
144620,10013760,3BT,N/A,100137603BT
122983,10014706,3BT,Coded,100147063BT
147326,10014721,3BT,N/A,100147213BT
139547,10015638,3BT,N/A,100156383BT
5105,10015644,3BT,N/A,100156443BT
146517,10016303,3BT,N/A,100163033BT
133469,10017978,3BT,N/A,100179783BT
145762,10018265,3BT,N/A,100182653BT
145740,10018328,3BT,N/A,100183283BT
145659,10018499,3BT,N/A,100184993BT
145455,10019016,3BT,N/A,100190163BT
143604,10021380,3BT,N/A,100213803BT
143464,10021807,3BT,N/A,100218073BT
127639,10026623,3BT,N/A,100266233BT
118794,10027977,3BT,N/A,100279773BT
141600,10028068,3BT,N/A,100280683BT
135595,10028634,3BT,N/A,100286343BT
160442,10029424,3BT,N/A,100294243BT
114395,10031875,3BT,N/A,100318753BT
125205,10031884,3BT,N/A,100318843BT
130238,10033909,3BT,N/A,100339093BT
140707,10035463,3BT,N/A,100354633BT
832,10037433,3BT,Boolean,100374333BT
116558,10037729,3BT,N/A,100377293BT
139006,10039364,3BT,N/A,100393643BT
139146,10039427,3BT,N/A,100394273BT
139115,10039597,3BT,N/A,100395973BT
130987,10039789,3BT,N/A,100397893BT
138554,10040038,3BT,N/A,100400383BT
154169,10040341,3BT,N/A,100403413BT
143264,10041728,3BT,Coded,100417283BT
139084,10041859,3BT,N/A,100418593BT
158460,10041875,3BT,N/A,100418753BT
112938,10042043,3BT,N/A,100420433BT
138235,10043458,3BT,N/A,100434583BT
136443,10044624,3BT,N/A,100446243BT
131730,1004586,"IMO ProblemIT",N/A,"1004586IMO ProblemIT"
114395,1004790,"IMO ProblemIT",N/A,"1004790IMO ProblemIT"
158843,10048507,3BT,N/A,100485073BT
139080,10049201,3BT,N/A,100492013BT
140238,10049305,3BT,Coded,100493053BT
140237,10049408,3BT,N/A,100494083BT
143464,10050004,"SNOMED CT",N/A,"10050004SNOMED CT"
116825,10052456,3BT,N/A,100524563BT
135761,10054963,3BT,N/A,100549633BT
128141,10055433,3BT,N/A,100554333BT
152230,10056053,3BT,N/A,100560533BT
135488,10056366,3BT,N/A,100563663BT
135480,10056806,3BT,N/A,100568063BT
135462,10056822,3BT,N/A,100568223BT
125866,10056975,3BT,N/A,100569753BT
131377,10057264,3BT,N/A,100572643BT
146934,10057603,3BT,N/A,100576033BT
124640,10057893,3BT,N/A,100578933BT
153349,10060448,3BT,N/A,100604483BT
126279,10061559,3BT,N/A,100615593BT
133027,10063085,3BT,Boolean,100630853BT
133497,10071977,3BT,N/A,100719773BT
131020,10071986,3BT,N/A,100719863BT
996,10073317,3BT,N/A,100733173BT
157812,10074269,3BT,N/A,100742693BT
131730,10075914,3BT,N/A,100759143BT
120615,10076760,3BT,N/A,100767603BT
114413,10077209,3BT,N/A,100772093BT
140941,10077302,3BT,N/A,100773023BT
124637,10078900,3BT,N/A,100789003BT
130628,10079005,3BT,N/A,100790053BT
114262,10079203,3BT,N/A,100792033BT
141128,10080514,3BT,N/A,100805143BT
136245,10080553,3BT,N/A,100805533BT
138609,10080554,3BT,N/A,100805543BT
141413,10080557,3BT,N/A,100805573BT
148035,10080680,3BT,N/A,100806803BT
124601,10080699,3BT,N/A,100806993BT
114106,10081584,3BT,N/A,100815843BT
114100,10081596,3BT,N/A,100815963BT
123098,10081834,3BT,N/A,100818343BT
113517,10084640,3BT,N/A,100846403BT
139059,10085496,3BT,N/A,100854963BT
127532,10086676,3BT,N/A,100866763BT
145672,10087203,3BT,N/A,100872033BT
161361,1008789,RxNORM,N/A,1008789RxNORM
126535,10088975,3BT,N/A,100889753BT
115476,10091689,3BT,N/A,100916893BT
112,10098359,3BT,N/A,100983593BT
5355,10098582,3BT,Boolean,100985823BT
112200,10099202,3BT,N/A,100992023BT
100,100,AMPATH,N/A,100AMPATH
100,100,CIEL,N/A,100CIEL
100,100,PIH,N/A,100PIH
42,10100126,3BT,Boolean,101001263BT
111873,10100241,3BT,N/A,101002413BT
115753,10100576,3BT,N/A,101005763BT
111721,10101697,3BT,N/A,101016973BT
951,10101709,3BT,N/A,101017093BT
145240,10101718,3BT,N/A,101017183BT
123468,10102425,3BT,N/A,101024253BT
123396,10102961,3BT,N/A,101029613BT
140501,10104623,3BT,Boolean,101046233BT
111525,10104954,3BT,N/A,101049543BT
146627,10106149,3BT,N/A,101061493BT
128310,10106796,3BT,N/A,101067963BT
123876,10106849,3BT,N/A,101068493BT
122863,10107442,3BT,N/A,101074423BT
122843,10107505,3BT,N/A,101075053BT
131925,10107587,3BT,N/A,101075873BT
84360,10109,RxNORM,N/A,10109RxNORM
125201,10110319,3BT,N/A,101103193BT
110598,10112164,3BT,N/A,101121643BT
157380,10115972,3BT,N/A,101159723BT
133487,10116281,3BT,N/A,101162813BT
111759,10117991,3BT,N/A,101179913BT
143928,10118007,3BT,N/A,101180073BT
123093,10118684,3BT,N/A,101186843BT
120768,10124595,3BT,N/A,101245953BT
149600,10124780,3BT,N/A,101247803BT
124068,102044,"IMO ProblemIT",Coded,"102044IMO ProblemIT"
133028,102549009,"SNOMED CT",N/A,"102549009SNOMED CT"
110002,102568007,"SNOMED CT",N/A,"102568007SNOMED CT"
154948,102587001,"SNOMED CT",N/A,"102587001SNOMED CT"
148140,102589003,"SNOMED CT",N/A,"102589003SNOMED CT"
158289,102601005,"SNOMED CT",N/A,"102601005SNOMED CT"
132650,102603008,"SNOMED CT",N/A,"102603008SNOMED CT"
139547,102614006,"SNOMED CT",N/A,"102614006SNOMED CT"
131015,102616008,"SNOMED CT",N/A,"102616008SNOMED CT"
102,102,AMPATH,N/A,102AMPATH
102,102,CIEL,N/A,102CIEL
140471,103001002,"SNOMED CT",N/A,"103001002SNOMED CT"
82453,10312003,"SNOMED CT",N/A,"10312003SNOMED CT"
103166,103166,CIEL,N/A,103166CIEL
103169,103169,CIEL,N/A,103169CIEL
103172,103172,CIEL,N/A,103172CIEL
103183,103183,CIEL,N/A,103183CIEL
142903,103276001,"SNOMED CT",N/A,"103276001SNOMED CT"
103309,103309,CIEL,N/A,103309CIEL
1204,103415007,"SNOMED CT",N/A,"103415007SNOMED CT"
1220,103415007,"SNOMED NP",N/A,"103415007SNOMED NP"
1205,103416008,"SNOMED CT",N/A,"103416008SNOMED CT"
1221,103416008,"SNOMED NP",N/A,"103416008SNOMED NP"
1206,103417004,"SNOMED CT",N/A,"103417004SNOMED CT"
1222,103417004,"SNOMED NP",N/A,"103417004SNOMED NP"
1207,103418009,"SNOMED CT",N/A,"103418009SNOMED CT"
1223,103418009,"SNOMED NP",N/A,"103418009SNOMED NP"
103424,103424,CIEL,N/A,103424CIEL
103511,103511,CIEL,N/A,103511CIEL
103526,103526,CIEL,N/A,103526CIEL
103527,103527,CIEL,N/A,103527CIEL
103553,103553,CIEL,N/A,103553CIEL
103570,103570,CIEL,N/A,103570CIEL
103582,103582,CIEL,N/A,103582CIEL
103659,103659,CIEL,N/A,103659CIEL
103668,103668,CIEL,N/A,103668CIEL
1374,103697008,"SNOMED CT",Boolean,"103697008SNOMED CT"
103767,103767,CIEL,N/A,103767CIEL
103817,103817,CIEL,N/A,103817CIEL
79783,103866,RxNORM,N/A,103866RxNORM
84879,10387,RxNORM,N/A,10387RxNORM
103904,103904,CIEL,N/A,103904CIEL
104121,104121,CIEL,N/A,104121CIEL
104160,104160,CIEL,N/A,104160CIEL
104248,104248,CIEL,N/A,104248CIEL
104250,104250,CIEL,N/A,104250CIEL
104252,104252,CIEL,N/A,104252CIEL
104276,104276,CIEL,N/A,104276CIEL
104340,104340,CIEL,N/A,104340CIEL
104367,104367,CIEL,N/A,104367CIEL
104396,104396,CIEL,N/A,104396CIEL
104409,104409,CIEL,N/A,104409CIEL
104458,104458,CIEL,N/A,104458CIEL
160571,1045429,"IMO ProblemIT",N/A,"1045429IMO ProblemIT"
104565,104565,CIEL,N/A,104565CIEL
104655,104655,CIEL,N/A,104655CIEL
104657,104657,CIEL,N/A,104657CIEL
104659,104659,CIEL,N/A,104659CIEL
104677,104677,CIEL,Coded,104677CIEL
104797,104797,CIEL,N/A,104797CIEL
104834,104834,CIEL,N/A,104834CIEL
104836,104836,CIEL,N/A,104836CIEL
104843,104843,CIEL,N/A,104843CIEL
104860,104860,CIEL,N/A,104860CIEL
104893,104893,CIEL,N/A,104893CIEL
104943,104943,CIEL,N/A,104943CIEL
104944,104944,CIEL,N/A,104944CIEL
75222,10504007,"SNOMED CT",N/A,"10504007SNOMED CT"
105118,105118,CIEL,N/A,105118CIEL
105212,105212,CIEL,N/A,105212CIEL
105221,105221,CIEL,N/A,105221CIEL
